l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,12246083.0,58939.0,256.0,7.1505,7.286700000000001,0.3542712667388123,0.24149901668072274
1.0,57161535.0,36272.0,84.0,7.967700000000001,8.0585,0.2768345088334112,0.2449073311704967
2.0,53098593.0,22671.0,149.0,5.8112,5.9474,0.30744880354481996,0.2461162924227212
3.0,89419464.0,73564.0,194.0,6.0609,6.1063,0.26565144484311676,0.2478594290492868
4.0,53052793.0,84891.0,184.0,9.8291,9.874500000000001,0.294691074678292,0.23343627036276013
5.0,99911385.0,51679.0,392.0,6.5376,6.6284,0.2716768017965291,0.2486556995773988
6.0,88148405.0,40753.0,444.0,6.4468000000000005,6.4695,0.25368208670345055,0.24603070157252713
7.0,35704969.0,35459.0,445.0,6.038200000000001,6.0609,0.25586076501829297,0.24653013341746402
8.0,88319807.0,73733.0,444.0,7.5364,7.6726,0.311782238905546,0.24291715521789412
9.0,87480865.0,27346.0,56.0,7.808800000000001,8.5352,0.3789687886824229,0.24839123439294972
10.0,21013523.0,68335.0,332.0,5.1756,5.2664,0.3538948406966464,0.24990115287731512
11.0,39037368.0,56216.0,397.0,6.1744,6.2879000000000005,0.3136865461001382,0.2462194968891934
12.0,71890531.0,62798.0,372.0,6.8554,7.082400000000001,0.376124637283135,0.24034845302653915
13.0,47480911.0,82988.0,390.0,7.4910000000000005,7.922300000000001,0.3583357322902941,0.24661989862234096
14.0,43158682.0,72622.0,222.0,8.2628,8.3536,0.2939075428401347,0.24547345386481764
15.0,86340223.0,91499.0,461.0,5.0848,5.1756,0.3405466593397719,0.24622342638933162
16.0,22570961.0,61869.0,241.0,7.241300000000001,7.264,0.2541066514787348,0.23949820991655524
17.0,25119563.0,63982.0,45.0,7.8996,8.103900000000001,0.35372367318423215,0.24983890328832958
18.0,93152454.0,29801.0,204.0,8.217400000000001,8.2401,0.26246231045205126,0.2404396929867126
19.0,78496986.0,18050.0,62.0,8.103900000000001,8.2401,0.32638545047203615,0.24322581988123476
20.0,24801441.0,21610.0,172.0,8.5579,8.6487,0.3125987205218952,0.24809779842452007
21.0,8211822.0,62465.0,466.0,6.4922,6.5376,0.26311710117716464,0.24466075544178126
22.0,50934131.0,88148.0,167.0,5.1075,5.311800000000001,0.4053339660539619,0.24552726337470088
23.0,80212455.0,35063.0,135.0,5.1756,5.2437000000000005,0.3079796990199481,0.2400996180215402
24.0,50885976.0,57042.0,257.0,8.3536,8.4444,0.32573003782258136,0.23891054707747067
25.0,71633285.0,69418.0,362.0,6.719200000000001,6.9689000000000005,0.3760589778734506,0.24591414896978595
26.0,56815767.0,8564.0,321.0,7.3775,7.445600000000001,0.31087443432216827,0.24654272826805876
27.0,63844122.0,21861.0,492.0,6.3106,6.4468000000000005,0.32678147852535766,0.2493576314746798
28.0,88644655.0,7812.0,101.0,6.401400000000001,6.719200000000001,0.32555337294215786,0.24645497024576213
29.0,99432275.0,44387.0,146.0,6.7419,6.8554,0.3146175622822946,0.24868438997436476
30.0,95064437.0,52991.0,129.0,6.1517,6.3787,0.35396158265790423,0.2463846657815596
31.0,33394518.0,10160.0,268.0,8.6033,8.7622,0.3158583703114866,0.24832756796872946
32.0,17719361.0,46891.0,154.0,6.878100000000001,6.9462,0.2731964148568428,0.2493161309720192
33.0,62273188.0,89328.0,281.0,5.0621,5.2664,0.3322613320235372,0.24579775585437466
34.0,22127548.0,14121.0,469.0,7.241300000000001,7.3775,0.3217515927617047,0.247560126966374
35.0,68565971.0,44735.0,308.0,8.0812,8.194700000000001,0.3132288010054221,0.23761343734615006
36.0,83519140.0,39367.0,247.0,9.874500000000001,10.101500000000001,0.3664784119927035,0.24473498423146087
37.0,66934421.0,29031.0,338.0,8.8984,8.9665,0.2985631381118325,0.24185154594460398
38.0,97753599.0,28978.0,255.0,7.8315,7.967700000000001,0.33203765866822715,0.23669692536494477
39.0,41421545.0,94855.0,81.0,6.7419,7.127800000000001,0.3703905627482604,0.24694147112891832
40.0,45869275.0,79520.0,314.0,8.4444,8.5806,0.3489100925042299,0.23666131255067085
41.0,97534148.0,1557.0,134.0,4.7216000000000005,4.835100000000001,0.3849859383325759,0.23199990624933453
42.0,11779029.0,28300.0,192.0,6.1744,6.3106,0.4006590196243498,0.24715457259981724
43.0,61888117.0,65515.0,314.0,5.8566,5.879300000000001,0.2616869503703709,0.2488955464464244
44.0,95463684.0,68432.0,240.0,6.1517,6.3787,0.3781607294708444,0.24000291441002533
45.0,93429099.0,55725.0,497.0,7.4229,7.604500000000001,0.3421372301037987,0.2484168627786118
46.0,29783620.0,68572.0,341.0,6.2879000000000005,6.356000000000001,0.2951858000558463,0.24630345563143008
47.0,53575887.0,55365.0,152.0,7.876900000000001,8.1266,0.3682425085604044,0.24692487817000952
48.0,91145873.0,93423.0,313.0,9.443200000000001,9.579400000000001,0.3286340366944437,0.24207920116568632
49.0,37554517.0,60162.0,374.0,5.7885,5.9247000000000005,0.35681686981514,0.2365977219523115
50.0,26819457.0,3438.0,284.0,6.2879000000000005,6.401400000000001,0.36606065216798744,0.24456462576747579
51.0,72713004.0,97941.0,115.0,7.400200000000001,7.718000000000001,0.35275068456747843,0.2425282466765149
52.0,67530253.0,9292.0,395.0,7.8996,8.0358,0.33264953663581776,0.2410238989263912
53.0,19270799.0,26058.0,139.0,6.514900000000001,6.7873,0.4085467870830627,0.2489636299124924
54.0,8384634.0,10086.0,373.0,9.3751,9.6021,0.3821675227817914,0.24731448809371429
